Local Authority Code,Period,Measure Type,Value
E07000181,2020,deaths,1208.0
E07000187,2020,deaths,1250.0
E07000188,2020,deaths,1513.0
E07000189,2020,deaths,1890.0
E07000192,2020,deaths,964.0
E07000193,2020,deaths,1312.0
E07000194,2020,deaths,1239.0
E07000195,2020,deaths,1460.0
E07000196,2020,deaths,1380.0
E07000197,2020,deaths,1477.0
E07000198,2020,deaths,1174.0
E07000199,2020,deaths,741.0
E07000200,2020,deaths,1110.0
E07000202,2020,deaths,1322.0
E07000203,2020,deaths,1142.0
E07000207,2020,deaths,1211.0
E07000208,2020,deaths,658.0
E07000209,2020,deaths,1134.0
E07000210,2020,deaths,1006.0
E07000211,2020,deaths,1448.0
E07000212,2020,deaths,794.0
E07000213,2020,deaths,967.0
E07000214,2020,deaths,958.0
E07000215,2020,deaths,941.0
E07000216,2020,deaths,1374.0
E07000217,2020,deaths,899.0
E07000218,2020,deaths,870.0
E07000219,2020,deaths,1492.0
E07000220,2020,deaths,1092.0
E07000221,2020,deaths,1583.0
E07000222,2020,deaths,1314.0
E07000223,2020,deaths,764.0
E07000224,2020,deaths,2277.0
E07000225,2020,deaths,1637.0
E07000226,2020,deaths,830.0
E07000227,2020,deaths,1521.0
E07000228,2020,deaths,1527.0
E07000229,2020,deaths,1455.0
E07000234,2020,deaths,1181.0
E07000235,2020,deaths,1126.0
E07000236,2020,deaths,778.0
E07000237,2020,deaths,976.0
E07000238,2020,deaths,1416.0
E07000239,2020,deaths,1330.0
E07000240,2020,deaths,1275.0
E07000241,2020,deaths,1089.0
E07000242,2020,deaths,1303.0
E07000243,2020,deaths,818.0
E07000244,2020,deaths,3287.0
E07000245,2020,deaths,1791.0
E07000246,2020,deaths,1922.0
E08000001,2020,deaths,3007.0
E08000002,2020,deaths,1965.0
E08000003,2020,deaths,3882.0
E08000004,2020,deaths,2367.0
E08000005,2020,deaths,2265.0
E08000006,2020,deaths,2419.0
E08000007,2020,deaths,3195.0
E08000008,2020,deaths,2601.0
E08000009,2020,deaths,2265.0
E08000010,2020,deaths,3483.0
E08000011,2020,deaths,1749.0
E08000012,2020,deaths,5078.0
E08000013,2020,deaths,2186.0
E08000014,2020,deaths,3840.0
E08000015,2020,deaths,4274.0
E08000016,2020,deaths,2804.0
E08000017,2020,deaths,3487.0
E08000018,2020,deaths,3259.0
E08000019,2020,deaths,5630.0
E08000021,2020,deaths,2846.0
E08000022,2020,deaths,2350.0
E08000023,2020,deaths,1879.0
E08000024,2020,deaths,3428.0
E08000025,2020,deaths,9883.0
E08000026,2020,deaths,3105.0
E08000027,2020,deaths,3577.0
E08000028,2020,deaths,3444.0
E08000029,2020,deaths,2436.0
E08000030,2020,deaths,3085.0
E08000031,2020,deaths,3058.0
E08000032,2020,deaths,5028.0
E08000033,2020,deaths,2106.0
E08000034,2020,deaths,4169.0
E08000035,2020,deaths,7282.0
E08000036,2020,deaths,3856.0
E08000037,2020,deaths,2431.0
E09000001,2020,deaths,51.0
E09000002,2020,deaths,1431.0
E09000003,2020,deaths,2886.0
E09000004,2020,deaths,2274.0
E09000005,2020,deaths,2227.0
E09000006,2020,deaths,2899.0
E09000007,2020,deaths,1377.0
E09000008,2020,deaths,3097.0
E09000009,2020,deaths,2424.0
E09000010,2020,deaths,2539.0
E09000011,2020,deaths,1875.0
E09000012,2020,deaths,1351.0
E09000013,2020,deaths,1162.0
E09000014,2020,deaths,1585.0
E09000015,2020,deaths,1994.0
E09000016,2020,deaths,2742.0
E09000017,2020,deaths,2330.0
E09000018,2020,deaths,1863.0
E09000019,2020,deaths,1275.0
E09000020,2020,deaths,900.0
E09000021,2020,deaths,1203.0
E09000022,2020,deaths,1726.0
E09000023,2020,deaths,1848.0
E09000024,2020,deaths,1488.0
E09000025,2020,deaths,1684.0
E09000026,2020,deaths,2075.0
E09000027,2020,deaths,1356.0
E09000028,2020,deaths,1573.0
E09000029,2020,deaths,1655.0
E09000030,2020,deaths,1216.0
E09000031,2020,deaths,1625.0
E09000032,2020,deaths,1780.0
E09000033,2020,deaths,1301.0
N09000001,2020,deaths,1285.0
N09000002,2020,deaths,1622.0
N09000003,2020,deaths,3451.0
N09000004,2020,deaths,1326.0
N09000005,2020,deaths,1211.0
N09000006,2020,deaths,1004.0
N09000007,2020,deaths,1246.0
N09000008,2020,deaths,1377.0
N09000009,2020,deaths,1058.0
N09000010,2020,deaths,1483.0
N09000011,2020,deaths,1628.0
S12000005,2020,deaths,660.0
S12000006,2020,deaths,2049.0
S12000008,2020,deaths,1585.0
S12000010,2020,deaths,1132.0
S12000011,2020,deaths,1020.0
S12000013,2020,deaths,375.0
S12000014,2020,deaths,1948.0
S12000017,2020,deaths,2723.0
S12000018,2020,deaths,1268.0
S12000019,2020,deaths,993.0
S12000020,2020,deaths,1065.0
S12000021,2020,deaths,1854.0
S12000023,2020,deaths,226.0
S12000026,2020,deaths,1425.0
S12000027,2020,deaths,217.0
S12000028,2020,deaths,1663.0
S12000029,2020,deaths,3999.0
S12000030,2020,deaths,961.0
S12000033,2020,deaths,2299.0
S12000034,2020,deaths,2626.0
S12000035,2020,deaths,1183.0
S12000036,2020,deaths,4852.0
S12000038,2020,deaths,2277.0
S12000039,2020,deaths,1230.0
S12000040,2020,deaths,1797.0
S12000041,2020,deaths,1490.0
S12000042,2020,deaths,1883.0
S12000045,2020,deaths,1287.0
S12000047,2020,deaths,4208.0
S12000048,2020,deaths,1827.0
S12000049,2020,deaths,7017.0
S12000050,2020,deaths,4006.0
W06000001,2020,deaths,836.0
W06000002,2020,deaths,1408.0
W06000003,2020,deaths,1592.0
W06000004,2020,deaths,1361.0
W06000005,2020,deaths,1675.0
W06000006,2020,deaths,1458.0
W06000008,2020,deaths,863.0
W06000009,2020,deaths,1554.0
W06000010,2020,deaths,2310.0
W06000011,2020,deaths,2806.0
W06000012,2020,deaths,1742.0
W06000013,2020,deaths,1719.0
W06000014,2020,deaths,1412.0
W06000015,2020,deaths,3072.0
W06000016,2020,deaths,2891.0
W06000018,2020,deaths,1998.0
W06000019,2020,deaths,899.0
W06000020,2020,deaths,1072.0
W06000021,2020,deaths,1035.0
W06000022,2020,deaths,1656.0
W06000023,2020,deaths,1747.0
W06000024,2020,deaths,713.0
E06000001,2001,births,
E06000002,2001,births,
E06000003,2001,births,
E06000004,2001,births,
E06000005,2001,births,
E06000006,2001,births,
E06000007,2001,births,
E06000008,2001,births,
E06000009,2001,births,
E06000010,2001,births,
E06000011,2001,births,
E06000012,2001,births,
E06000013,2001,births,
E06000014,2001,births,
E06000015,2001,births,
E06000016,2001,births,
E06000017,2001,births,
E06000018,2001,births,
E06000019,2001,births,
E06000020,2001,births,
E06000021,2001,births,
E06000022,2001,births,
E06000023,2001,births,
E06000024,2001,births,
E06000025,2001,births,
E06000026,2001,births,
E06000027,2001,births,
E06000030,2001,births,
E06000031,2001,births,
E06000032,2001,births,
E06000033,2001,births,
E06000034,2001,births,
E06000035,2001,births,
E06000036,2001,births,
E06000037,2001,births,
E06000038,2001,births,
E06000039,2001,births,
E06000040,2001,births,
E06000041,2001,births,
E06000042,2001,births,
E06000043,2001,births,
E06000044,2001,births,
E06000045,2001,births,
E06000046,2001,births,
E06000047,2001,births,
E06000049,2001,births,
E06000050,2001,births,
E06000051,2001,births,
E06000052,2001,births,
E06000053,2001,births,
E06000054,2001,births,
E06000055,2001,births,
E06000056,2001,births,
E06000057,2001,births,
E06000058,2001,births,
E06000059,2001,births,
E06000060,2001,births,
E07000008,2001,births,
E07000009,2001,births,
E07000010,2001,births,
E07000011,2001,births,
E07000012,2001,births,
E07000026,2001,births,
E07000027,2001,births,
E07000028,2001,births,
E07000029,2001,births,
E07000030,2001,births,
E07000031,2001,births,
E07000032,2001,births,
E07000033,2001,births,
E07000034,2001,births,
E07000035,2001,births,
E07000036,2001,births,
E07000037,2001,births,
E07000038,2001,births,
E07000039,2001,births,
E07000040,2001,births,
E07000041,2001,births,
E07000042,2001,births,
E07000043,2001,births,
E07000044,2001,births,
E07000045,2001,births,
E07000046,2001,births,
E07000047,2001,births,
E07000061,2001,births,
E07000062,2001,births,
E07000063,2001,births,
E07000064,2001,births,
E07000065,2001,births,
E07000066,2001,births,
E07000067,2001,births,
E07000068,2001,births,
E07000069,2001,births,
E07000070,2001,births,
E07000071,2001,births,
E07000072,2001,births,
E07000073,2001,births,
E07000074,2001,births,
E07000075,2001,births,
E07000076,2001,births,
E07000077,2001,births,
E07000078,2001,births,
E07000079,2001,births,
E07000080,2001,births,
E07000081,2001,births,
E07000082,2001,births,
E07000083,2001,births,
E07000084,2001,births,
E07000085,2001,births,
E07000086,2001,births,
E07000087,2001,births,
E07000088,2001,births,
E07000089,2001,births,
E07000090,2001,births,
E07000091,2001,births,
E07000092,2001,births,
E07000093,2001,births,
E07000094,2001,births,
E07000095,2001,births,
E07000096,2001,births,
E07000098,2001,births,
E07000099,2001,births,
E07000102,2001,births,
E07000103,2001,births,
E07000105,2001,births,
E07000106,2001,births,
E07000107,2001,births,
E07000108,2001,births,
E07000109,2001,births,
E07000110,2001,births,
E07000111,2001,births,
E07000112,2001,births,
E07000113,2001,births,
E07000114,2001,births,
E07000115,2001,births,
E07000116,2001,births,
E07000117,2001,births,
E07000118,2001,births,
E07000119,2001,births,
E07000120,2001,births,
E07000121,2001,births,
E07000122,2001,births,
E07000123,2001,births,
E07000124,2001,births,
E07000125,2001,births,
E07000126,2001,births,
E07000127,2001,births,
E07000128,2001,births,
E07000129,2001,births,
E07000130,2001,births,
E07000131,2001,births,
E07000132,2001,births,
E07000133,2001,births,
E07000134,2001,births,
E07000135,2001,births,
E07000136,2001,births,
E07000137,2001,births,
E07000138,2001,births,
E07000139,2001,births,
E07000140,2001,births,
E07000141,2001,births,
E07000142,2001,births,
E07000143,2001,births,
E07000144,2001,births,
E07000145,2001,births,
E07000146,2001,births,
E07000147,2001,births,
E07000148,2001,births,
E07000149,2001,births,
E07000150,2001,births,
E07000151,2001,births,
E07000152,2001,births,
E07000153,2001,births,
E07000154,2001,births,
E07000155,2001,births,
E07000156,2001,births,
E07000163,2001,births,
E07000164,2001,births,
E07000165,2001,births,
E07000166,2001,births,
E07000167,2001,births,
E07000168,2001,births,
E07000169,2001,births,
E07000170,2001,births,
E07000171,2001,births,
E07000172,2001,births,
E07000173,2001,births,
E07000174,2001,births,
E07000175,2001,births,
E07000176,2001,births,
E07000177,2001,births,
E07000178,2001,births,
E07000179,2001,births,
E07000180,2001,births,
E07000181,2001,births,
E07000187,2001,births,
E07000188,2001,births,
E07000189,2001,births,
E07000192,2001,births,
E07000193,2001,births,
E07000194,2001,births,
E07000195,2001,births,
E07000196,2001,births,
E07000197,2001,births,
E07000198,2001,births,
E07000199,2001,births,
E07000200,2001,births,
E07000202,2001,births,
E07000203,2001,births,
E07000207,2001,births,
E07000208,2001,births,
E07000209,2001,births,
E07000210,2001,births,
E07000211,2001,births,
E07000212,2001,births,
E07000213,2001,births,
E07000214,2001,births,
E07000215,2001,births,
E07000216,2001,births,
E07000217,2001,births,
E07000218,2001,births,
E07000219,2001,births,
E07000220,2001,births,
E07000221,2001,births,
E07000222,2001,births,
E07000223,2001,births,
E07000224,2001,births,
E07000225,2001,births,
E07000226,2001,births,
E07000227,2001,births,
E07000228,2001,births,
E07000229,2001,births,
E07000234,2001,births,
E07000235,2001,births,
E07000236,2001,births,
E07000237,2001,births,
E07000238,2001,births,
E07000239,2001,births,
E07000240,2001,births,
E07000241,2001,births,
E07000242,2001,births,
E07000243,2001,births,
E07000244,2001,births,
E07000245,2001,births,
E07000246,2001,births,
E08000001,2001,births,
E08000002,2001,births,
E08000003,2001,births,
E08000004,2001,births,
E08000005,2001,births,
E08000006,2001,births,
E08000007,2001,births,
E08000008,2001,births,
E08000009,2001,births,
E08000010,2001,births,
E08000011,2001,births,
E08000012,2001,births,
E08000013,2001,births,
E08000014,2001,births,
E08000015,2001,births,
E08000016,2001,births,
E08000017,2001,births,
E08000018,2001,births,
E08000019,2001,births,
E08000021,2001,births,
E08000022,2001,births,
E08000023,2001,births,
E08000024,2001,births,
E08000025,2001,births,
E08000026,2001,births,
E08000027,2001,births,
E08000028,2001,births,
E08000029,2001,births,
E08000030,2001,births,
E08000031,2001,births,
E08000032,2001,births,
E08000033,2001,births,
E08000034,2001,births,
E08000035,2001,births,
E08000036,2001,births,
E08000037,2001,births,
E09000001,2001,births,
E09000002,2001,births,
E09000003,2001,births,
E09000004,2001,births,
E09000005,2001,births,
E09000006,2001,births,
E09000007,2001,births,
E09000008,2001,births,
E09000009,2001,births,
E09000010,2001,births,
E09000011,2001,births,
E09000012,2001,births,
E09000013,2001,births,
E09000014,2001,births,
E09000015,2001,births,
E09000016,2001,births,
E09000017,2001,births,
E09000018,2001,births,
E09000019,2001,births,
E09000020,2001,births,
E09000021,2001,births,
E09000022,2001,births,
E09000023,2001,births,
E09000024,2001,births,
E09000025,2001,births,
E09000026,2001,births,
E09000027,2001,births,
E09000028,2001,births,
E09000029,2001,births,
E09000030,2001,births,
E09000031,2001,births,
E09000032,2001,births,
E09000033,2001,births,
N09000001,2001,births,
N09000002,2001,births,
N09000003,2001,births,
N09000004,2001,births,
N09000005,2001,births,
N09000006,2001,births,
N09000007,2001,births,
N09000008,2001,births,
N09000009,2001,births,
N09000010,2001,births,
N09000011,2001,births,
S12000005,2001,births,
S12000006,2001,births,
S12000008,2001,births,
S12000010,2001,births,
S12000011,2001,births,
S12000013,2001,births,
S12000014,2001,births,
S12000017,2001,births,
S12000018,2001,births,
S12000019,2001,births,
S12000020,2001,births,
S12000021,2001,births,
S12000023,2001,births,
S12000026,2001,births,
S12000027,2001,births,
S12000028,2001,births,
S12000029,2001,births,
S12000030,2001,births,
S12000033,2001,births,
S12000034,2001,births,
S12000035,2001,births,
S12000036,2001,births,
S12000038,2001,births,
S12000039,2001,births,
S12000040,2001,births,
S12000041,2001,births,
S12000042,2001,births,
S12000045,2001,births,
S12000047,2001,births,
S12000048,2001,births,
S12000049,2001,births,
S12000050,2001,births,
W06000001,2001,births,
W06000002,2001,births,
W06000003,2001,births,
W06000004,2001,births,
W06000005,2001,births,
W06000006,2001,births,
W06000008,2001,births,
W06000009,2001,births,
W06000010,2001,births,
W06000011,2001,births,
W06000012,2001,births,
W06000013,2001,births,
W06000014,2001,births,
W06000015,2001,births,
W06000016,2001,births,
W06000018,2001,births,
W06000019,2001,births,
W06000020,2001,births,
W06000021,2001,births,
W06000022,2001,births,
W06000023,2001,births,
W06000024,2001,births,
E06000001,2002,births,1017.0
E06000002,2002,births,1663.0
E06000003,2002,births,1336.0
E06000004,2002,births,1938.0
E06000005,2002,births,1102.0
E06000006,2002,births,1389.0
E06000007,2002,births,2149.0
E06000008,2002,births,2126.0
E06000009,2002,births,1417.0
E06000010,2002,births,2814.0
E06000011,2002,births,2787.0
E06000012,2002,births,1650.0
E06000013,2002,births,1605.0
E06000014,2002,births,1802.0
E06000015,2002,births,2781.0
E06000016,2002,births,4112.0
E06000017,2002,births,321.0
E06000018,2002,births,3288.0
E06000019,2002,births,1591.0
E06000020,2002,births,1895.0
E06000021,2002,births,2708.0
E06000022,2002,births,1654.0
E06000023,2002,births,4648.0
E06000024,2002,births,1862.0
E06000025,2002,births,2688.0
E06000026,2002,births,2556.0
E06000027,2002,births,1082.0
E06000030,2002,births,2213.0
E06000031,2002,births,2089.0
E06000032,2002,births,2953.0
E06000033,2002,births,1876.0
E06000034,2002,births,1852.0
E06000035,2002,births,3092.0
E06000036,2002,births,1267.0
E06000037,2002,births,1542.0
E06000038,2002,births,1898.0
E06000039,2002,births,1865.0
E06000040,2002,births,1555.0
E06000041,2002,births,1630.0
E06000042,2002,births,2883.0
E06000043,2002,births,2768.0
E06000044,2002,births,2162.0
E06000045,2002,births,2409.0
E06000046,2002,births,1069.0
E06000047,2002,births,4720.0
E06000049,2002,births,3390.0
E06000050,2002,births,3300.0
E06000051,2002,births,2652.0
E06000052,2002,births,4450.0
E06000053,2002,births,19.0
E06000054,2002,births,4588.0
E06000055,2002,births,1737.0
E06000056,2002,births,2756.0
E06000057,2002,births,2767.0
E06000058,2002,births,3200.0
E06000059,2002,births,2877.0
E06000060,2002,births,5387.0
E07000008,2002,births,1041.0
E07000009,2002,births,798.0
E07000010,2002,births,836.0
E07000011,2002,births,1802.0
E07000012,2002,births,1430.0
E07000026,2002,births,858.0
E07000027,2002,births,723.0
E07000028,2002,births,931.0
E07000029,2002,births,652.0
E07000030,2002,births,434.0
E07000031,2002,births,878.0
E07000032,2002,births,1153.0
E07000033,2002,births,706.0
E07000034,2002,births,928.0
E07000035,2002,births,580.0
E07000036,2002,births,1190.0
E07000037,2002,births,882.0
E07000038,2002,births,842.0
E07000039,2002,births,895.0
E07000040,2002,births,947.0
E07000041,2002,births,1101.0
E07000042,2002,births,711.0
E07000043,2002,births,796.0
E07000044,2002,births,678.0
E07000045,2002,births,1039.0
E07000046,2002,births,504.0
E07000047,2002,births,424.0
E07000061,2002,births,855.0
E07000062,2002,births,936.0
E07000063,2002,births,823.0
E07000064,2002,births,605.0
E07000065,2002,births,1265.0
E07000066,2002,births,2110.0
E07000067,2002,births,1457.0
E07000068,2002,births,677.0
E07000069,2002,births,788.0
E07000070,2002,births,1615.0
E07000071,2002,births,1589.0
E07000072,2002,births,1377.0
E07000073,2002,births,1046.0
E07000074,2002,births,579.0
E07000075,2002,births,726.0
E07000076,2002,births,1174.0
E07000077,2002,births,720.0
E07000078,2002,births,1101.0
E07000079,2002,births,730.0
E07000080,2002,births,728.0
E07000081,2002,births,1322.0
E07000082,2002,births,1048.0
E07000083,2002,births,776.0
E07000084,2002,births,1789.0
E07000085,2002,births,1147.0
E07000086,2002,births,1173.0
E07000087,2002,births,1046.0
E07000088,2002,births,833.0
E07000089,2002,births,935.0
E07000090,2002,births,1153.0
E07000091,2002,births,1411.0
E07000092,2002,births,1143.0
E07000093,2002,births,1092.0
E07000094,2002,births,1013.0
E07000095,2002,births,1070.0
E07000096,2002,births,1602.0
E07000098,2002,births,1066.0
E07000099,2002,births,1301.0
E07000102,2002,births,910.0
E07000103,2002,births,1103.0
E07000105,2002,births,1272.0
E07000106,2002,births,1298.0
E07000107,2002,births,1090.0
E07000108,2002,births,1047.0
E07000109,2002,births,1050.0
E07000110,2002,births,1523.0
E07000111,2002,births,1117.0
E07000112,2002,births,955.0
E07000113,2002,births,1409.0
E07000114,2002,births,1307.0
E07000115,2002,births,1272.0
E07000116,2002,births,1132.0
E07000117,2002,births,1048.0
E07000118,2002,births,986.0
E07000119,2002,births,599.0
E07000120,2002,births,983.0
E07000121,2002,births,1174.0
E07000122,2002,births,1090.0
E07000123,2002,births,1603.0
E07000124,2002,births,458.0
E07000125,2002,births,732.0
E07000126,2002,births,1066.0
E07000127,2002,births,1086.0
E07000128,2002,births,888.0
E07000129,2002,births,927.0
E07000130,2002,births,1533.0
E07000131,2002,births,788.0
E07000132,2002,births,968.0
E07000133,2002,births,480.0
E07000134,2002,births,931.0
E07000135,2002,births,516.0
E07000136,2002,births,532.0
E07000137,2002,births,988.0
E07000138,2002,births,1011.0
E07000139,2002,births,851.0
E07000140,2002,births,689.0
E07000141,2002,births,1209.0
E07000142,2002,births,643.0
E07000143,2002,births,1134.0
E07000144,2002,births,1058.0
E07000145,2002,births,873.0
E07000146,2002,births,1304.0
E07000147,2002,births,700.0
E07000148,2002,births,1191.0
E07000149,2002,births,1004.0
E07000150,2002,births,605.0
E07000151,2002,births,787.0
E07000152,2002,births,827.0
E07000153,2002,births,1019.0
E07000154,2002,births,2453.0
E07000155,2002,births,873.0
E07000156,2002,births,822.0
E07000163,2002,births,418.0
E07000164,2002,births,777.0
E07000165,2002,births,1491.0
E07000166,2002,births,529.0
E07000167,2002,births,381.0
E07000168,2002,births,964.0
E07000169,2002,births,779.0
E07000170,2002,births,1210.0
E07000171,2002,births,1035.0
E07000172,2002,births,1012.0
E07000173,2002,births,1072.0
E07000174,2002,births,991.0
E07000175,2002,births,1062.0
E07000176,2002,births,1068.0
E07000177,2002,births,1639.0
E07000178,2002,births,1495.0
E07000179,2002,births,1512.0
E07000180,2002,births,1273.0
E07000181,2002,births,1028.0
E07000187,2002,births,1030.0
E07000188,2002,births,974.0
E07000189,2002,births,1485.0
E07000192,2002,births,1048.0
E07000193,2002,births,1231.0
E07000194,2002,births,837.0
E07000195,2002,births,1105.0
E07000196,2002,births,863.0
E07000197,2002,births,1092.0
E07000198,2002,births,829.0
E07000199,2002,births,878.0
E07000200,2002,births,769.0
E07000202,2002,births,1336.0
E07000203,2002,births,878.0
E07000207,2002,births,1454.0
E07000208,2002,births,740.0
E07000209,2002,births,1368.0
E07000210,2002,births,789.0
E07000211,2002,births,1384.0
E07000212,2002,births,771.0
E07000213,2002,births,979.0
E07000214,2002,births,885.0
E07000215,2002,births,860.0
E07000216,2002,births,1228.0
E07000217,2002,births,1066.0
E07000218,2002,births,619.0
E07000219,2002,births,1293.0
E07000220,2002,births,930.0
E07000221,2002,births,1063.0
E07000222,2002,births,1259.0
E07000223,2002,births,582.0
E07000224,2002,births,1261.0
E07000225,2002,births,915.0
E07000226,2002,births,1207.0
E07000227,2002,births,1167.0
E07000228,2002,births,1339.0
E07000229,2002,births,1020.0
E07000234,2002,births,806.0
E07000235,2002,births,615.0
E07000236,2002,births,954.0
E07000237,2002,births,1154.0
E07000238,2002,births,1058.0
E07000239,2002,births,959.0
E07000240,2002,births,1689.0
E07000241,2002,births,1052.0
E07000242,2002,births,1558.0
E07000243,2002,births,1033.0
E07000244,2002,births,2061.0
E07000245,2002,births,1830.0
